record_id,pmid,clinical_node_candidates,ai_decision,ai_confidence_basis,ai_rationale,exclusion_flags,reviewer_id,review_status,human_confirmation_required
pubmed:17996133:K4,17996133,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18031345:K4,18031345,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18046581:K1,18046581,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18054190:K5,18054190,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18057664:K1,18057664,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18154426:K4,18154426,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1815651:K1,1815651,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18160518:K4,18160518,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18166748:K3,18166748,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18171658:K4,18171658,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18175872:K1,18175872,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18175873:K1,18175873,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18218007:K4,18218007,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18242592:K4,18242592,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1824868:K1,1824868,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18261880:K4,18261880,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18264917:K1,18264917,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18271845:K1,18271845,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:182721:K1,182721,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18274995:K3,18274995,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18276610:K1,18276610,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18278757:K1,18278757,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18290710:K1,18290710,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18291308:K1,18291308,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18297889:K3,18297889,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18317567:K3,18317567,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18325296:K4,18325296,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18336670:K3,18336670,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18347505:K4,18347505,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1836715:K1,1836715,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18375219:K4,18375219,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18381096:K3,18381096,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18406386:K5,18406386,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1844552:K4,1844552,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18463168:K1,18463168,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18474231:K1,18474231,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18503700:K3,18503700,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18505880:K5,18505880,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18524611:K5,18524611,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18528779:K1,18528779,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1854097:K5,1854097,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18552242:K1,18552242,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18568054:K4,18568054,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18577791:K5,18577791,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18579993:K2,18579993,K2,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18583839:K4,18583839,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18588185:K4,18588185,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18601798:K5,18601798,K3;K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1860643:K3,1860643,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18608568:K5,18608568,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18621505:K5,18621505,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18634530:K4,18634530,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18637602:K4,18637602,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18649562:K3,18649562,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18649616:K4,18649616,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18689388:K4,18689388,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18709338:K5,18709338,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18775584:K5,18775584,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18799088:K1,18799088,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18812835:K1,18812835,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18816383:K4,18816383,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18818163:K5,18818163,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18831229:K5,18831229,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18852013:K3,18852013,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1886949:K4,1886949,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1894209:K1,1894209,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1895673:K1,1895673,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:18957755:K4,18957755,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19017662:K4,19017662,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19032524:K1,19032524,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19039496:K5,19039496,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1906205:K5,1906205,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1907560:K4,1907560,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1911995:K5,1911995,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19121771:K1,19121771,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19161863:K3,19161863,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19162327:K5,19162327,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19167163:K5,19167163,K4;K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19177044:K4,19177044,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19184607:K1,19184607,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19227649:K4,19227649,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19250445:K4,19250445,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19255596:K5,19255596,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19267087:K5,19267087,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19282478:K1,19282478,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19284357:K3,19284357,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:192862:K5,192862,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19294337:K5,19294337,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19306223:K4,19306223,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19329829:K1,19329829,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19331136:K4,19331136,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19361456:K1,19361456,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19376089:K5,19376089,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19377223:K4,19377223,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19388520:K2,19388520,K2,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19413741:K3,19413741,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19414293:K3,19414293,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19452098:K4,19452098,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19457100:K4,19457100,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19464095:K5,19464095,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19472944:K4,19472944,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19496428:K4,19496428,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19531669:K1,19531669,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19580197:K1,19580197,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19618003:K4,19618003,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1963162:K5,1963162,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19643212:K3,19643212,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19658273:K4,19658273,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19667150:K1,19667150,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19669241:K3,19669241,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19670021:K4,19670021,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19691507:K5,19691507,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19710611:K5,19710611,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1974971:K5,1974971,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1979999:K4,1979999,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19811875:K4,19811875,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19853547:K1,19853547,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19857741:K1,19857741,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19907155:K3,19907155,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19911890:K4,19911890,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1992183:K5,1992183,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1992723:K4,1992723,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19932164:K4,19932164,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1994417:K3,1994417,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19944332:K4,19944332,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19957539:K4,19957539,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19963204:K4,19963204,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:19964849:K2,19964849,K2,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:199972:K1,199972,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20001633:K3,20001633,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20033757:K4,20033757,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20036325:K5,20036325,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20056734:K4,20056734,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:2005938:K4,2005938,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20067639:K5,20067639,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:2007957:K4,2007957,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20095916:K4,20095916,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20113905:K3,20113905,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20116636:K3,20116636,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20124516:K3,20124516,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20133373:K5,20133373,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20139680:K3,20139680,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20176568:K5,20176568,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20200933:K1,20200933,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20213346:K5,20213346,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20230912:K5,20230912,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20231891:K3,20231891,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:202565:K4,202565,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20301329:K1,20301329,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20333415:K4,20333415,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20347771:K5,20347771,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20369725:K1,20369725,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20403196:K4,20403196,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20427128:K4,20427128,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20429804:K5,20429804,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20431285:K1,20431285,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20452902:K1,20452902,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20453404:K1,20453404,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20459696:K5,20459696,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:2046772:K3,2046772,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20488884:K1,20488884,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20492627:K4,20492627,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:2049666:K5,2049666,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20534247:K1,20534247,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20535635:K1,20535635,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:2054236:K1,2054236,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20553043:K5,20553043,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20558038:K5,20558038,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20561034:K3,20561034,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:2056665:K3,2056665,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20567101:K4,20567101,K4,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20578589:K1,20578589,K1,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20591624:K5,20591624,K5,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:20604682:K3,20604682,K3,ai_uncertain,score=4; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
