record_id,question_id,decision,reason_codes,confidence,evidence_basis
PMID-30274301,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30275760,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30279386,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30280852,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30281324,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30281404,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30282449,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30283285,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30286568,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30288660,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30289941,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30296435,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30297252,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30298360,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30300952,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30301768,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30303139,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30305605,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30305726,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30306546,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30307087,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30308536,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30309670,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30311262,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30311586,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30314650,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30315106,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;off_topic,high,abstract
PMID-30315827,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30315927,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30318506,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30319399,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;outcome;insufficient_abstract,medium,abstract
PMID-30319645,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30321466,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30322872,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30324620,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30324986,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30325121,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30326089,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,low,title_only
PMID-30326221,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30326595,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30327313,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30335615,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30337619,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30338221,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30338693,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30338855,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30338932,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30340955,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30343112,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30343704,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30343709,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30343714,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30343715,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30346255,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30347501,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30347600,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30348638,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30349190,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30350297,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30353754,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30356997,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30357433,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,low,title_only
PMID-30357607,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30357767,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30362578,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30363984,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30364054,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30365184,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30366655,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30367149,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30367658,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30369361,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30370859,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30373963,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30374372,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30377097,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30379828,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30381522,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30382363,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30383651,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30385188,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30385281,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30386905,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30389578,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30391358,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30391432,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30391941,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome;design_signal,medium,abstract
PMID-30392171,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30393147,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30393368,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30394152,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30395728,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30396035,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30396040,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30396107,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30396426,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30396531,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30397535,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30401412,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30401693,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30403664,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome;design_signal,medium,abstract
PMID-30405050,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30405325,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30407311,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30409762,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30411476,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30416054,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30416319,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30417021,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30419451,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30420264,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30421568,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30423188,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30426792,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30427481,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30445916,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30448601,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30449124,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30449890,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30450101,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30450689,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30458280,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30464164,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30466202,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-30466610,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30466620,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30466675,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30467200,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30468105,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30468644,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30468676,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30471232,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30471378,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30474825,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30475625,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30481252,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-30482254,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30483259,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30483483,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30483736,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30484411,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30484491,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30486568,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30487519,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30488605,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30489160,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30499343,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30499482,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30500344,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30501598,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30501604,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30503033,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30506109,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30506710,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30507970,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30508860,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30508897,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30508952,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30511026,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30513515,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30520778,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30521237,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30521268,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30523551,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30525349,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30525351,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30527504,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30528183,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30529145,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30531035,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30536927,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-30537177,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30539976,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30543303,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30543305,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30544104,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30544824,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30548310,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30548311,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30549162,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30550091,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30551934,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30553134,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30554113,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30554459,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30555158,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30557305,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30557739,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30557974,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30561112,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30561409,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30561584,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30565085,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30566322,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30567129,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30567534,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30568153,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30568390,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30569137,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30569168,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30570870,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30574860,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30575127,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30575636,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30575642,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,low,title_only
PMID-30575774,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30577623,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30580446,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30581276,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30581847,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30582314,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30583612,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30583863,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30584000,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30585550,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30586992,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30589508,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30589909,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30589964,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,low,title_only
PMID-30591258,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30591550,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30592290,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30592740,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30592963,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30593646,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30594397,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30597598,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30597845,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30600195,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30600301,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30602218,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30604076,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30604200,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30605011,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30605648,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30608042,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30612205,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30612453,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30616022,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30616380,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30617443,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30625410,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30628729,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30629858,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30632051,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30633105,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30636238,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30636592,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30637845,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30638519,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30640991,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30641633,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30643362,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30644583,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30648511,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30652422,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30655278,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30657763,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30658709,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30658852,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30659533,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30660392,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30660690,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30661255,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30661680,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30661694,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30662337,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30664949,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30668352,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30668442,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30668538,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-30669332,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;animal_term_present,high,abstract
PMID-30669783,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30671458,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30671791,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30677052,OTC-LIT-Q04-DIGESTIVE,deprioritize,exposure;outcome,medium,abstract
PMID-30677800,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30679505,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30679515,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30680612,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30680989,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30683516,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30683841,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30684016,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30685524,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-30685931,OTC-LIT-Q04-DIGESTIVE,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
