record_id,target_id,pmid,year,priority,suggested_decision,matched_population_terms,matched_ingredient_terms,matched_outcome_terms,matched_study_terms,title,url
pubmed:33912895:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,33912895,2021,likely_exclude,likely_exclude,supplement,pyridoxine,neuropathy; toxicity; adverse,,Vitamin B-6-Induced Neuropathy: Exploring the Mechanisms of Pyridoxine Toxicity.,https://pubmed.ncbi.nlm.nih.gov/33912895/
pubmed:31837157:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,31837157,2020,manual_review_medium,include_candidate,supplement,pyridoxine,neuropathy; toxicity,,Nutritional neuropathies.,https://pubmed.ncbi.nlm.nih.gov/31837157/
pubmed:1463588:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,1463588,1992,likely_exclude,likely_exclude,,pyridoxine,neuropathy; neurotoxicity; toxicity,,Vitamin neurotoxicity.,https://pubmed.ncbi.nlm.nih.gov/1463588/
pubmed:16155443:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,16155443,2005,likely_exclude,likely_exclude,,pyridoxine,neuropathy; neurotoxicity; toxicity,,Toxic neuropathy.,https://pubmed.ncbi.nlm.nih.gov/16155443/
pubmed:30562392:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,30562392,2018,likely_exclude,likely_exclude,adult; supplement,pyridoxine; vitamin b6; b6,adverse,randomized; clinical trial,"Superiority of magnesium and vitamin B6 over magnesium alone on severe stress in healthy adults with low magnesemia: A randomized, single-blind clinical trial.",https://pubmed.ncbi.nlm.nih.gov/30562392/
pubmed:37786445:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,37786445,2023,likely_exclude,likely_exclude,supplement,b6,adverse,randomized,"A functional evaluation of anti-fatigue and exercise performance improvement following vitamin B complex supplementation in healthy humans, a randomized double-blind trial.",https://pubmed.ncbi.nlm.nih.gov/37786445/
pubmed:36608063:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,36608063,2021,likely_exclude,likely_exclude,supplement; dietary,pyridoxine; vitamin b6; b6,neuropathy; neurotoxicity; toxicity,randomized; clinical trial,Preventing Vitamin B6-Related Neurotoxicity.,https://pubmed.ncbi.nlm.nih.gov/36608063/
pubmed:36524152:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,36524152,2022,manual_review_high,include_candidate,supplement,vitamin b6; b6,neuropathy; toxicity,case report,Vitamin B6 Neonatal Toxicity.,https://pubmed.ncbi.nlm.nih.gov/36524152/
pubmed:39339645:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,39339645,2024,likely_exclude,likely_exclude,,b6,neuropathy,,"Efficacy and Safety of the Combination of Palmitoylethanolamide, Superoxide Dismutase, Alpha Lipoic Acid, Vitamins B12, B1, B6, E, Mg, Zn and Nicotinamide for 6 Months in People with Diabetic Neuropathy.",https://pubmed.ncbi.nlm.nih.gov/39339645/
pubmed:6764730:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,6764730,1982,likely_exclude,likely_exclude,,,,,Iatrogenic nutritional deficiencies.,https://pubmed.ncbi.nlm.nih.gov/6764730/
pubmed:1677062:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,1677062,1991,likely_exclude,likely_exclude,supplement,b6,adverse,randomised,Prevention of neural tube defects: results of the Medical Research Council Vitamin Study. MRC Vitamin Study Research Group.,https://pubmed.ncbi.nlm.nih.gov/1677062/
pubmed:6087425:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,6087425,1982,likely_exclude,likely_exclude,supplement,pyridoxine; vitamin b6; b6,neuropathy; adverse,pharmacokinetic,Drug-pyridoxal phosphate interactions.,https://pubmed.ncbi.nlm.nih.gov/6087425/
pubmed:30022794:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,30022794,2018,likely_exclude,likely_exclude,supplement,vitamin b6; b6,adverse,randomised; clinical trial,B vitamins for stroke prevention.,https://pubmed.ncbi.nlm.nih.gov/30022794/
pubmed:39135540:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,39135540,2024,likely_exclude,likely_exclude,adult,,adverse,cohort; pharmacokinetic,"Safety, pharmacokinetics, and pharmacodynamics of efzimfotase alfa, a second-generation enzyme replacement therapy: phase 1, dose-escalation study in adults with hypophosphatasia.",https://pubmed.ncbi.nlm.nih.gov/39135540/
pubmed:30556597:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,30556597,2018,likely_exclude,likely_exclude,adult; supplement,vitamin b6; b6,adverse,systematic review; randomised,Vitamin and mineral supplementation for maintaining cognitive function in cognitively healthy people in mid and late life.,https://pubmed.ncbi.nlm.nih.gov/30556597/
pubmed:33824024:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,33824024,2021,likely_exclude,likely_exclude,,pyridoxine,adverse,clinical trial,High-dose pyridoxine treatment for inherited glycosylphosphatidylinositol deficiency.,https://pubmed.ncbi.nlm.nih.gov/33824024/
pubmed:41615824:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,41615824,2026,likely_exclude,exclude_duplicate,supplement,vitamin b6; b6,adverse,meta-analysis,Combined B-vitamin supplementation on homocysteine and vascular outcomes in coronary heart disease: a meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/41615824/
pubmed:30838307:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,30838307,2019,likely_exclude,likely_exclude,supplement,vitamin b6; b6,neuropathy,systematic review; randomized; clinical trial,Levodopa-Induced Neuropathy: A Systematic Review.,https://pubmed.ncbi.nlm.nih.gov/30838307/
pubmed:40636590:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,40636590,2025,likely_exclude,exclude_duplicate,adult; supplement,vitamin b6; b6,neuropathy,,Hypophosphatasia and neuropathic pain: related to vitamin B6 metabolism?,https://pubmed.ncbi.nlm.nih.gov/40636590/
pubmed:17872812:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,17872812,2007,likely_exclude,likely_exclude,supplement,vitamin b6; b6,adverse,,Carpal tunnel syndrome and vitamin B6.,https://pubmed.ncbi.nlm.nih.gov/17872812/
pubmed:16625530:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,16625530,2006,likely_exclude,likely_exclude,supplement,pyridoxine; vitamin b6; b6,adverse,systematic review; randomised,Pyridoxine (vitamin B6) supplementation in pregnancy.,https://pubmed.ncbi.nlm.nih.gov/16625530/
pubmed:28233512:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,28233512,2017,likely_exclude,likely_exclude,supplement,vitamin b6; b6,neuropathy,,Tuberculosis Associated with HIV Infection.,https://pubmed.ncbi.nlm.nih.gov/28233512/
pubmed:22426157:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,22426157,2012,likely_exclude,likely_exclude,,pyridoxine,toxicity; adverse,,Toxicity of energy drinks.,https://pubmed.ncbi.nlm.nih.gov/22426157/
pubmed:36791631:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,36791631,2023,likely_exclude,likely_exclude,supplement,pyridoxine; vitamin b6; b6,adverse,systematic review; randomized; case series,Current evidence for adjunct pyridoxine (vitamin B6) for the treatment of behavioral adverse effects associated with levetiracetam: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/36791631/
pubmed:2162644:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,2162644,1990,likely_exclude,likely_exclude,adult; supplement,pyridoxine; vitamin b6; b6,neuropathy; toxicity,,Vitamin B6 in clinical neurology.,https://pubmed.ncbi.nlm.nih.gov/2162644/
pubmed:1770192:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,1770192,1991,likely_exclude,likely_exclude,supplement; dietary,pyridoxine,toxicity; adverse,,"Alcohol, liver, and nutrition.",https://pubmed.ncbi.nlm.nih.gov/1770192/
pubmed:33875038:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,33875038,2022,likely_exclude,likely_exclude,supplement; dietary,vitamin b6; b6,,,Vitamins and Infusion of Levodopa-Carbidopa Intestinal Gel.,https://pubmed.ncbi.nlm.nih.gov/33875038/
pubmed:35810581:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,35810581,2022,manual_review_medium,include_candidate,supplement,vitamin b6; b6,neuropathy,,Problematic rise of vitamin B6 supplementation overuse and potential risk to bariatric surgery patients.,https://pubmed.ncbi.nlm.nih.gov/35810581/
pubmed:26039815:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,26039815,2015,likely_exclude,likely_exclude,supplement,pyridoxine; vitamin b6; b6,adverse,systematic review; randomised,Pyridoxine (vitamin B6) supplementation during pregnancy or labour for maternal and neonatal outcomes.,https://pubmed.ncbi.nlm.nih.gov/26039815/
pubmed:40129048:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,40129048,2025,manual_review_medium,maybe_needs_manual_review,,pyridoxine,adverse,,Effectiveness and Safety of High-Dose Oral Phenobarbital in Children With Recurrent and Treatment-Refractory Seizures.,https://pubmed.ncbi.nlm.nih.gov/40129048/
pubmed:38213037:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,38213037,2024,likely_exclude,likely_exclude,supplement; dietary,vitamin b6; b6,adverse,randomized,"Effects of the PREMEN-CALM® in the Management of the Premenstrual Syndrome: A Randomized, Double-Blind, Placebo-Controlled Pilot Study.",https://pubmed.ncbi.nlm.nih.gov/38213037/
pubmed:6269259:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,6269259,1980,likely_exclude,likely_exclude,supplement,pyridoxine; vitamin b6; b6,neuropathy,,Pyridoxine supplementation during isoniazid therapy.,https://pubmed.ncbi.nlm.nih.gov/6269259/
pubmed:41275962:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,41275962,2025,likely_exclude,likely_exclude,,b6,toxicity; adverse,,Identification and evaluation of a lipid-lowering small compound as a PCSK9 inhibitor.,https://pubmed.ncbi.nlm.nih.gov/41275962/
pubmed:3900336:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,3900336,1985,likely_exclude,likely_exclude,,,,,Drug-food and drug-nutrient interactions.,https://pubmed.ncbi.nlm.nih.gov/3900336/
pubmed:9250127:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,9250127,1997,likely_exclude,likely_exclude,supplement; dietary,pyridoxine,adverse,,Vitamins and minerals: efficacy and safety.,https://pubmed.ncbi.nlm.nih.gov/9250127/
pubmed:32279306:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,32279306,2020,likely_exclude,likely_exclude,adult; supplement,pyridoxine; b6,adverse,systematic review; randomized,"Pyridoxine, folate and cobalamin for migraine: A systematic review.",https://pubmed.ncbi.nlm.nih.gov/32279306/
pubmed:41149778:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,41149778,2025,likely_exclude,exclude_duplicate,supplement,pyridoxine; vitamin b6; b6,neurotoxicity; toxicity,,Is Vitamin B6 a Precision Therapy for Neonatal Seizures?,https://pubmed.ncbi.nlm.nih.gov/41149778/
pubmed:28816346:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,28816346,2017,likely_exclude,likely_exclude,supplement,b6,adverse,systematic review; randomised,Homocysteine-lowering interventions for preventing cardiovascular events.,https://pubmed.ncbi.nlm.nih.gov/28816346/
pubmed:25137514:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,25137514,2014,likely_exclude,likely_exclude,supplement,pyridoxine,neuropathy,systematic review,Revisiting the evidence for neuropathy caused by pyridoxine deficiency and excess.,https://pubmed.ncbi.nlm.nih.gov/25137514/
pubmed:37231628:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,37231628,2024,likely_exclude,likely_exclude,supplement,vitamin b6; b6,neuropathy; adverse,systematic review; randomized; clinical trial; cohort,Safety and efficacy of vitamin B in cancer treatments: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/37231628/
pubmed:24615445:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,24615445,2014,likely_exclude,likely_exclude,,pyridoxine; vitamin b6; b6,neuropathy; toxicity; adverse,,Animal models of peripheral neuropathy due to environmental toxicants.,https://pubmed.ncbi.nlm.nih.gov/24615445/
pubmed:28556429:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,28556429,2018,likely_exclude,likely_exclude,supplement; dietary,vitamin b6; b6,neuropathy,,Acute nutritional axonal neuropathy.,https://pubmed.ncbi.nlm.nih.gov/28556429/
pubmed:30383288:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,30383288,2018,likely_exclude,likely_exclude,supplement,b6,adverse,systematic review; randomised,Vitamin and mineral supplementation for preventing dementia or delaying cognitive decline in people with mild cognitive impairment.,https://pubmed.ncbi.nlm.nih.gov/30383288/
pubmed:40913882:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,40913882,2025,likely_exclude,exclude_duplicate,supplement,pyridoxine,adverse,randomized,"Pyridoxine supplementation for levetiracetam-related neuropsychiatric adverse events in pediatric and adolescent epilepsy: a prospective, double-blind, randomized, placebo-controlled trial.",https://pubmed.ncbi.nlm.nih.gov/40913882/
pubmed:37603058:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,37603058,2023,likely_exclude,likely_exclude,supplement,b6,neuropathy,,"Homocysteine, vitamin B metabolites, dopamine-substituting compounds, and symptomatology in Parkinson's disease: clinical and therapeutic considerations.",https://pubmed.ncbi.nlm.nih.gov/37603058/
pubmed:35819060:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,35819060,2023,likely_exclude,likely_exclude,supplement,vitamin b6; b6,neuropathy,systematic review,A Systematic Review of the Benefit of B-Vitamins as a Complementary Treatment in Cancer Patients.,https://pubmed.ncbi.nlm.nih.gov/35819060/
pubmed:25590290:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,25590290,2015,likely_exclude,likely_exclude,supplement,b6,adverse,systematic review; randomised,Homocysteine-lowering interventions for preventing cardiovascular events.,https://pubmed.ncbi.nlm.nih.gov/25590290/
pubmed:31526351:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,31526351,2020,likely_exclude,likely_exclude,supplement,b6,neuropathy,,Water Soluble Vitamins and their Role in Diabetes and its Complications.,https://pubmed.ncbi.nlm.nih.gov/31526351/
pubmed:32878163:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,32878163,2020,likely_exclude,likely_exclude,supplement,pyridoxine,neuropathy,,Nutritional Optic Neuropathies: State of the Art and Emerging Evidences.,https://pubmed.ncbi.nlm.nih.gov/32878163/
pubmed:34931740:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,34931740,2022,likely_exclude,likely_exclude,supplement,pyridoxine; vitamin b6; b6,neuropathy; toxicity,cohort,Vitamin B6 levels do not correlate with severity of neuropathy in chronic idiopathic axonal polyneuropathy.,https://pubmed.ncbi.nlm.nih.gov/34931740/
pubmed:41619753:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,41619753,2026,likely_exclude,likely_exclude,adult,pyridoxine,adverse,randomised,"Immediate or high-dose antituberculosis therapy for HIV-related sepsis in Tanzania and Uganda (ATLAS): a phase 3, open-label, randomised, controlled, 2 × 2 factorial, superiority trial.",https://pubmed.ncbi.nlm.nih.gov/41619753/
pubmed:40996763:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,40996763,2025,likely_exclude,exclude_duplicate,supplement,vitamin b6; b6,adverse,randomized; clinical trial,Antioxidant Treatment and the Chance to Conceive in Men Seeking Fertility Care: The SUMMER Randomized Clinical Trial.,https://pubmed.ncbi.nlm.nih.gov/40996763/
pubmed:40303879:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,40303879,2025,likely_exclude,likely_exclude,supplement,b6; b-complex,neurotoxicity; toxicity,,The association of vitamin deficiency with depression risk in late-life depression: a review.,https://pubmed.ncbi.nlm.nih.gov/40303879/
pubmed:26440850:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,26440850,2015,manual_review_high,include_candidate,supplement,pyridoxine; vitamin b6; b6,neuropathy,,Isoniazid induced motor-dominant neuropathy.,https://pubmed.ncbi.nlm.nih.gov/26440850/
pubmed:40418248:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,40418248,2025,likely_exclude,likely_exclude,supplement,pyridoxine; vitamin b6; b6,neuropathy; neurotoxicity; toxicity,,Underestimated pyridoxine consumption and neurotoxicity: a novel manifestation with rheumatologic relevance - a case-based review.,https://pubmed.ncbi.nlm.nih.gov/40418248/
pubmed:31155015:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,31155015,2019,likely_exclude,likely_exclude,supplement; dietary,vitamin b6; b6,adverse,,Addressing optimal folate and related B-vitamin status through the lifecycle: health impacts and challenges.,https://pubmed.ncbi.nlm.nih.gov/31155015/
pubmed:38098895:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,38098895,2023,likely_exclude,likely_exclude,supplement,vitamin b6; b6,neuropathy; toxicity,case report,Vitamin B6 Toxicity Secondary to Daily Multivitamin Use: A Case Report.,https://pubmed.ncbi.nlm.nih.gov/38098895/
pubmed:41158987:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,41158987,2025,likely_exclude,exclude_duplicate,supplement,pyridoxine; vitamin b6; b6,neurotoxicity; toxicity,,Targeting AASS alleviates neurotoxicity and improves mitochondrial function in astrocyte models for pyridoxine-dependent epilepsy.,https://pubmed.ncbi.nlm.nih.gov/41158987/
pubmed:14971437:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,14971437,2004,likely_exclude,likely_exclude,supplement; dietary,b6,adverse,,"Exercise, nutrition and immune function.",https://pubmed.ncbi.nlm.nih.gov/14971437/
pubmed:15756083:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,15756083,2005,likely_exclude,likely_exclude,,pyridoxine; vitamin b6; b6,adverse,,Pyridoxine in clinical toxicology: a review.,https://pubmed.ncbi.nlm.nih.gov/15756083/
pubmed:16763894:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,16763894,2006,likely_exclude,likely_exclude,,pyridoxine; b6,neuropathy,,B6-responsive disorders: a model of vitamin dependency.,https://pubmed.ncbi.nlm.nih.gov/16763894/
pubmed:39270087:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,39270087,2023,likely_exclude,likely_exclude,supplement,pyridoxine,neuropathy; adverse,,Gastroparesis associated to isoniazid. First description.,https://pubmed.ncbi.nlm.nih.gov/39270087/
pubmed:40751583:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,40751583,2025,likely_exclude,exclude_duplicate,supplement,pyridoxine; vitamin b6; b6,toxicity; adverse,systematic review,Effectiveness of Pyridoxal-5'-Phosphate in PNPO Deficiency: A Systematic Review.,https://pubmed.ncbi.nlm.nih.gov/40751583/
pubmed:15098856:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,15098856,2004,manual_review_high,include_candidate,supplement,pyridoxine; vitamin b6; b6,neuropathy; toxicity,,Pyridoxine hydrochloride treatment of carpal tunnel syndrome: a review.,https://pubmed.ncbi.nlm.nih.gov/15098856/
pubmed:29737502:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,29737502,2018,likely_exclude,likely_exclude,supplement,vitamin b6; b6,neuropathy; adverse,case series,Vitamin B6 in Health Supplements and Neuropathy: Case Series Assessment of Spontaneously Reported Cases.,https://pubmed.ncbi.nlm.nih.gov/29737502/
pubmed:22742602:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,22742602,2012,likely_exclude,likely_exclude,supplement,vitamin b6; b6,adverse,systematic review; meta-analysis,"Interventions with vitamins B6, B12 and C in pregnancy.",https://pubmed.ncbi.nlm.nih.gov/22742602/
pubmed:36922273:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,36922273,2023,likely_exclude,likely_exclude,supplement,b6,,,"Levodopa, homocysteine and Parkinson's disease: What's the problem?",https://pubmed.ncbi.nlm.nih.gov/36922273/
pubmed:39364056:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,39364056,2024,likely_exclude,likely_exclude,,pyridoxine,neuropathy; toxicity; adverse,clinical trial,"Isoniazid-historical development, metabolism associated toxicity and a perspective on its pharmacological improvement.",https://pubmed.ncbi.nlm.nih.gov/39364056/
pubmed:33684562:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,33684562,2021,likely_exclude,likely_exclude,,pyridoxine,neuropathy; toxicity,cohort; pharmacokinetic,Neuropsychiatric toxicity and cycloserine concentrations during treatment for multidrug-resistant tuberculosis.,https://pubmed.ncbi.nlm.nih.gov/33684562/
pubmed:17628125:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,17628125,2006,likely_exclude,likely_exclude,supplement; dietary,b6,adverse,,B vitamins and berries and age-related neurodegenerative disorders.,https://pubmed.ncbi.nlm.nih.gov/17628125/
pubmed:36875946:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,36875946,2022,manual_review_high,include_candidate,supplement,pyridoxine,neuropathy; toxicity; adverse,,Pyridoxine in isoniazid-induced psychosis.,https://pubmed.ncbi.nlm.nih.gov/36875946/
pubmed:25579852:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,25579852,2015,likely_exclude,likely_exclude,,vitamin b6; b6; benfotiamine,adverse,systematic review; randomised,Vitamin B and its derivatives for diabetic kidney disease.,https://pubmed.ncbi.nlm.nih.gov/25579852/
pubmed:12069675:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,12069675,2002,manual_review_low,manual_review_low,adult; supplement,,toxicity; adverse,randomized,Vitamins for chronic disease prevention in adults: scientific review.,https://pubmed.ncbi.nlm.nih.gov/12069675/
pubmed:25961321:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,25961321,2015,likely_exclude,likely_exclude,supplement; dietary,b6,adverse,clinical trial,B-vitamins and bone health--a review of the current evidence.,https://pubmed.ncbi.nlm.nih.gov/25961321/
pubmed:37697258:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,37697258,2023,likely_exclude,likely_exclude,supplement,vitamin b6; b6,adverse,randomized; clinical trial,Can vitamin B6 alleviate the adverse reactions of quadruple anti-Helicobacter pylori regimen? : randomized controlled trial.,https://pubmed.ncbi.nlm.nih.gov/37697258/
pubmed:19336890:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,19336890,2009,likely_exclude,likely_exclude,,pyridoxine,neuropathy,,High-dosage pyridoxine-induced auditory neuropathy and protection with coffee in mice.,https://pubmed.ncbi.nlm.nih.gov/19336890/
pubmed:16702346:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,16702346,2006,likely_exclude,likely_exclude,adult; supplement; dietary,,toxicity; adverse,,Toxicity of methionine in humans.,https://pubmed.ncbi.nlm.nih.gov/16702346/
pubmed:22044276:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,22044276,2012,likely_exclude,likely_exclude,adult; supplement; dietary,b6,adverse,,"Nutrition, epigenetics, and metabolic syndrome.",https://pubmed.ncbi.nlm.nih.gov/22044276/
pubmed:34547524:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,34547524,2022,likely_exclude,likely_exclude,adult; dietary,vitamin b6; b6,toxicity,,Hypophosphatasia: Vitamin B6 status of affected children and adults.,https://pubmed.ncbi.nlm.nih.gov/34547524/
pubmed:17176168:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,17176168,2006,likely_exclude,likely_exclude,,pyridoxine; benfotiamine,neuropathy; toxicity,,Peripheral neuropathy: pathogenic mechanisms and alternative therapies.,https://pubmed.ncbi.nlm.nih.gov/17176168/
pubmed:22023381:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,22023381,2013,likely_exclude,likely_exclude,supplement; dietary,vitamin b6; b6,adverse,,"Folate, vitamin B12, vitamin B6 and homocysteine: impact on pregnancy outcome.",https://pubmed.ncbi.nlm.nih.gov/22023381/
pubmed:9427014:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,9427014,1997,likely_exclude,likely_exclude,,pyridoxine,toxicity; adverse,pharmacokinetic,Antibiotics: neuropsychiatric effects and psychotropic interactions.,https://pubmed.ncbi.nlm.nih.gov/9427014/
pubmed:23647723:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,23647723,2013,likely_exclude,likely_exclude,supplement,vitamin b6; b6,neuropathy; adverse,systematic review; randomized; clinical trial,Nutraceuticals and chemotherapy induced peripheral neuropathy (CIPN): a systematic review.,https://pubmed.ncbi.nlm.nih.gov/23647723/
pubmed:29897291:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,29897291,2019,likely_exclude,likely_exclude,adult,pyridoxine,neuropathy,,Isoniazid-induced neuropathy in a pre-pubertal child.,https://pubmed.ncbi.nlm.nih.gov/29897291/
