record_id,pmid,question_ids,label,confidence,evidence_basis,rationale,parse_status,batch_id,model_id,model_revision,prompt_sha256,input_sha256
PMID-29543907,29543907,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 PICOS 질문과 관련성이 낮,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,bed2793c23c7f66c51186d2a0983e334eac3199dd40881f601f4c0442f2b4f04
PMID-29545201,29545201,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록에서 아세트아미노펜 관련,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,5343f5a9d4e5e5f1db8d6bed0eb0cd14d650aeea62531524cf803cf08a2d5bf8
PMID-29546930,29546930,OTC-LIT-Q02-NSAID,deprioritize,low,title_abstract,제목과 초록으로는 특정 AI 자율 PICOS 질문,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,73f8b2e33b047f63375cb6bdd0117a30cb2eb3609ff5fb627c2a84ac1c827c70
PMID-29548626,29548626,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,mitochondria 치료와 아세트아미노펜 관련,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,651b3e4adca018a6167655ed06177e61056c37aaad44f7aa966fddb96f56f561
PMID-29557806,29557806,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_only,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,7e3c895eb6f5ceee3acbc7bc030617b107e208b1b188e39bdee28703d744e7fc
PMID-29558627,29558627,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록에서 아세트아미노펜 관련,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,ec7ede422642ca118b94cab59d3f060245a40cea0d61a029822c2ec0313c95db
PMID-29564929,29564929,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,medium,title_abstract,12단어 이하 근거,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,b297e6197befee4e9baff4f9a9a795c5debd42d4b376d71816b6b82f9816ab60
PMID-29569723,29569723,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록으로는 관련성 미확실,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,7d0f215321ace276e396a22657c780d425417ee605cd9b560aefb32c6efdf2f8
PMID-29572733,29572733,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 낮음,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,2acec08d2ae22bd04d97da5baed684f5ea5543a0ae7dcf4103b5b48463c647c1
PMID-29575930,29575930,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_only,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,c048fc35627efcfbfd293dcdda8d51cfb74099c32c465c1cf312f62e52c54ac6
PMID-29577416,29577416,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,medium,title_abstract,제목과 초록으로는 확실한 관련성 확인难以,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,e89a08f505f681888a68cdf9db61742c2c5f6c1ae2562294ca709a094b4f3f05
PMID-29579890,29579890,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록으로 PICOS 질문과 관련성이 낮,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,255ecff4c43808c92773a9b8280b0c1a0a54b2e947d08c7f357b54e800877b69
PMID-29592973,29592973,OTC-LIT-Q02-NSAID,deprioritize,low,title_abstract,제목과 초록에서 관련성 확인 불가,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,50bb8800963e21647abd1731c906d62baec0d72d7441ffeaae7073138e4e65fe
PMID-29592985,29592985,OTC-LIT-Q03-COLD-ALLERGY,uncertain,medium,title_abstract,제목과 초록에서 관련성 불명확,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,203da0e9d597ceebc5a999c10b38b9aa5d14bc114f379c8dc152fe6263d9d9fb
PMID-29605068,29605068,OTC-LIT-Q01-ACETAMINOPHEN,retain,high,title_abstract,아세트아미노펜 관련 간 손상 연구,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,58a41a9a71cc3e4feac3025c5807de06c12ff28dc9108786b9021a328feedf00
PMID-29605069,29605069,OTC-LIT-Q01-ACETAMINOPHEN,retain,high,title_abstract,세부적인 아세트아미노펜 관련 연구,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,22e08f3ec14cc1be3fd39ae98da0d9f7f9433c23678aa351530a16d4cc98834a
PMID-29605187,29605187,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,low,title_abstract,모델 출력 형식을 해석하지 못함,fallback_invalid_output,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,3b6826709d08f09fd513e5b313dc0b474efbae21ebc990ad1ac6e098fac2ac8f
PMID-29617550,29617550,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_only,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,1e5d9d577d9b8f041350766e04f47f3f2ecfd5d5db944be0f5064c96abe50be1
PMID-29622340,29622340,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록으로 아세트아미노펜 관련,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,cf5df2924ba86a8575dca309ec0a3972bfc9780d81ab49d3b11fed1bd7a4bb94
PMID-29624417,29624417,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록에서 관련성 확인 불가,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,b8e4c22d141724fca11a390e991f6421d55e14b762373780d489fe6f9151cf66
PMID-29625706,29625706,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록으로 감기·알레르기 �,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,f9f284aa1eb1420075b3b68d76a29ec4d6c3013c6716035f99099cf3456e5f52
PMID-29628190,29628190,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록에서 아세트아미노펜 관련,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,1885f9a28610832939a9e7753b3e34ad657ec7ebf1d341a6f9221243a08dc8e5
PMID-29631324,29631324,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_only,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,a126a0461396aad72e560992c5364e849dd2e192a6de1b9382da3826191dec65
PMID-29632419,29632419,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,medium,title_abstract,제목과 초록으로는 특정 아세트아미노펜,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,4734a57e91d87141b9f61934367688f466d39c0d3c0df95d7352ca5b61b103b7
PMID-29634557,29634557,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록에서 관련성 확인 불가,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,92c329d9bb7d30992c1415f714fc888813dbde9ee94f9cef5adace6460450011
PMID-29659043,29659043,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_only,초록 없음,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,1ea850189ac6b68bdcc3ad1cd1b09a91cb3a2b3f55748ebf5e89cfa611b90c77
PMID-29661353,29661353,OTC-LIT-Q01-ACETAMINOPHEN,retain,high,title_abstract,acetaminophen 안전성 연구,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,c374b75baf3247e0f8fb7bcc5b6ecdbc445e9648d53b92462ebb8420c3c1ab8b
PMID-29663979,29663979,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 외용성분 관련 연구,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,3b980c6c67fbdf50613dfe1a62925337f1f6efa2e7a4eb913ff6e8e16698fb21
PMID-29665328,29665328,OTC-LIT-Q02-NSAID,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 없,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,75d12a40b6b073bd631a9c5e77b0878f71a17a5eb76187fd4489d798d54d3afe
PMID-29667370,29667370,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,시스템 �oxicologies 접근을 통한 아세트아미노,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,c47acf90daa4f8474ab24f1c29c6ac0c8b638df3fc446128e86013a2f40f8bd9
PMID-29673465,29673465,OTC-LIT-Q02-NSAID,uncertain,low,title_abstract,모델 출력 형식을 해석하지 못함,fallback_invalid_output,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,3724401bf0e4c589608421811d2ce66d13119fd363e447d5be497ecec75ed4d8
PMID-29674328,29674328,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 없음,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,52e3fbf7f079e6b347430d0c14246c86e1b6793b9577ce94ac6de946f5309bc1
PMID-29674735,29674735,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_only,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,8ced7ee7163c567b064fe729baf378699e226113a8383d891708314bd670ab1a
PMID-29679703,29679703,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,PC-PVT 2.0: 운전 수행 및 혈,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,c9d6b241db1b045e57ddf6eb4ffba3fb5b97d660170d9624af50ac23d4c80aa0
PMID-29679854,29679854,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 없음,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,79dbaa4339ad188b3b914c41cb0c16c8b8cbd7f28d0a64588463e7d5e5d798f9
PMID-29680030,29680030,OTC-LIT-Q02-NSAID,deprioritize,low,title_only,제목과 초록으로 보아 질문과 무관하다,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,8ec79151eb2a28e4385636cafb0dc7339db123c979608f49b4a784fc27986aac
PMID-29682868,29682868,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,medium,title_abstract,12단어 이하 근거,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,70dee6e019bfd4e1eb008cfa47e2ad6909479102e302b65885855b8c6ba82511
PMID-29688503,29688503,OTC-LIT-Q02-NSAID,deprioritize,low,title_abstract,제목과 초록에서 관련성 미비,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,5b203feaf8bf57859b88fb9ef733b7ce5599e763c2cc69fef6aa1db9ee8fdeac
PMID-29689686,29689686,OTC-LIT-Q03-COLD-ALLERGY,uncertain,medium,title_abstract,제목과 초록으로 관련성 확인 어려움,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,e82bdf6e1e2065e5130fca5c3fc3e36fa4e27b3ebda26013bcd8c61aab9cc40e
PMID-29693944,29693944,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록에서 관련성 미비,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,49eefe1324b3d5e20f8700c16e60f71cdf7b0e03905d9ffda0de0ae8e0017966
PMID-29693982,29693982,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록으로 PICOS 질문과 관련성이 낮,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,614199a44f20d67dc522ee6c5021abc20394c349108443cd3e1d57703825e0fd
PMID-29694457,29694457,OTC-LIT-Q02-NSAID,deprioritize,low,title_only,제목과 초록으로 보아 질문과 무관하다,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,0bd177210cd9e36e8e4a0f1db90d59c5070d21df318d57478db9c3699696ef5f
PMID-29694836,29694836,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록에서 아세트아미노펜 관련,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,4855b241592cc0651e54caf55a92dcd86a44b7a89ae954da3cfccb9fdbc45621
PMID-29695206,29695206,OTC-LIT-Q02-NSAID,uncertain,low,title_abstract,모델 출력 형식을 해석하지 못함,fallback_invalid_output,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,5090508da55f551f79951a762348bc3ff2be96a78c7a99c8ee549550150c84a1
PMID-29696019,29696019,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록으로는 아세트아미노펜,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,0453d3526116aa1dd63a4f5f9029122629d49ac935d29a5771c30c10e82dd194
PMID-29700011,29700011,OTC-LIT-Q02-NSAID,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 없,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,7d71b02f5f033447e3abbb2b0c127bec583fba4174669d8b240980f8b4ba24f2
PMID-29700447,29700447,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_only,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,1ba73fd028a1ad26c1057cb725efa8f99aead632e2b2f03051436f2556e60f2f
PMID-29703389,29703389,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성 미비,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,24b9d834016dc2d6c1e8b28daa17cdee51102e95c4e11ff3d3549d772a276d1d
PMID-29704947,29704947,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성 미비,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,406ffe4bbde3e487a1a12a9345f04e0f6614c35ce4d9505060cc19474c85cd48
PMID-29717552,29717552,OTC-LIT-Q02-NSAID,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 없,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,9b46ef19487f747a3776179c4fe4ca640e2377b3b69f0deec11a2409fd1a2bd4
PMID-29719159,29719159,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,medium,title_abstract,12단어 이하 근거,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,9ed505252575c7e856a8981f7e81f6c4017b23d4c80395eadfe0b1b07871cdc8
PMID-29722073,29722073,OTC-LIT-Q01-ACETAMINOPHEN;OTC-LIT-Q02-NSAID,uncertain,low,title_abstract,모델 출력 형식을 해석하지 못함,fallback_invalid_output,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,ddcfd884f48acb372d3a922875ce185b7fc541cc9d1965811f39e45212fb5ffc
PMID-29723372,29723372,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,3ffa1bd89a68ae2b4ee33cdaa0f9a0aa190594f4d5379f06ed375987bfc6d415
PMID-29723927,29723927,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록으로 감기·알레르기 �,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,d38b4d350b6da3776bd67210344c2515c585a7a1a37d3530ee8fe40e6b3194a1
PMID-29723988,29723988,OTC-LIT-Q01-ACETAMINOPHEN,retain,high,title_abstract,acetaminophen hepatotoxicity α-Mangostin,parsed,P2-B0028,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,71a643a9420cdb1d211711294ac4eb9a45ba6979529988540611985991b98e0f
PMID-29734452,29734452,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 없음,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,7e303e685050ef730caf89b409fb3e72461fd1264fe73cf86cc7f93a5213eeaa
PMID-29735026,29735026,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록으로는 아세트아미노펜,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,f26a8b720a88e44502946d1b2011ec66664ef234e413c23b11230d40b279d932
PMID-29735980,29735980,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,medium,title_abstract,12단어 이하 근거,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,140fbecc461bc1bee2a76a61e82f4b519eb520558f518cf8e258836b147d8a9f
PMID-29737228,29737228,OTC-LIT-Q03-COLD-ALLERGY,deprioritize,low,title_abstract,제목과 초록에서 관련성 미비,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,de4c27289342145898c50a2809222cbce8e239c1c663ef5818b4c00d3e38342f
PMID-29739258,29739258,OTC-LIT-Q01-ACETAMINOPHEN,retain,high,title_abstract,세정제 효과 검증,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,bf2ae3a167fb3aca63aefb5cbc75e3951258924e2001cad17d7a274c84297cca
PMID-29744941,29744941,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록에서 외용성분 관련 정보 없,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,9cf2729c4853ada08c04c6a85daa2617d49d588d4ec5350d8e3afd8f5fe4a467
PMID-29747072,29747072,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_only,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,ab17b962366464ee15c0b10ad724f8c0a5dfff27fdf359db0ece0d9eb9bf0d63
PMID-29747170,29747170,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_only,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,e001ff909cbae287bc45e7f7a861be7d3f96db9a7455461b6a69a7b44db24bc4
PMID-29749328,29749328,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 없음,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,433321f1120a43696ba63ab765740833bbaeee48464069fee6fd22772d2a4ad8
PMID-29751030,29751030,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 �,parsed,P2-B0029,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,2b3166466194a23002147aaf75aae72f164b7d35e8632158495f27ceeee5a974
